ParkName,Region,Year,Month,RecreationVisits
Sequoia,Pacific West ,2012,11,32886
Sequoia,Pacific West ,2012,12,27095
Sequoia,Pacific West ,2013,1,24429
Sequoia,Pacific West ,2013,2,21262
Sequoia,Pacific West ,2013,3,43242
Sequoia,Pacific West ,2013,4,50937
Sequoia,Pacific West ,2013,5,98904
Sequoia,Pacific West ,2013,6,147445
Sequoia,Pacific West ,2013,7,161286
Sequoia,Pacific West ,2013,8,162352
Sequoia,Pacific West ,2013,9,105351
Sequoia,Pacific West ,2013,10,28702
Sequoia,Pacific West ,2013,11,37328
Sequoia,Pacific West ,2013,12,28036
Sequoia,Pacific West ,2014,1,25825
Sequoia,Pacific West ,2014,2,26877
Sequoia,Pacific West ,2014,3,48135
Sequoia,Pacific West ,2014,4,70926
Sequoia,Pacific West ,2014,5,101054
Sequoia,Pacific West ,2014,6,135952
Sequoia,Pacific West ,2014,7,179033
Sequoia,Pacific West ,2014,8,180619
Sequoia,Pacific West ,2014,9,112109
Sequoia,Pacific West ,2014,10,70260
Sequoia,Pacific West ,2014,11,45885
Sequoia,Pacific West ,2014,12,42462
Sequoia,Pacific West ,2015,1,35320
Sequoia,Pacific West ,2015,2,29613
Sequoia,Pacific West ,2015,3,53100
Sequoia,Pacific West ,2015,4,68602
Sequoia,Pacific West ,2015,5,113812
Sequoia,Pacific West ,2015,6,139746
Sequoia,Pacific West ,2015,7,197117
Sequoia,Pacific West ,2015,8,173943
Sequoia,Pacific West ,2015,9,124126
Sequoia,Pacific West ,2015,10,70954
Sequoia,Pacific West ,2015,11,48251
Sequoia,Pacific West ,2015,12,42880
Sequoia,Pacific West ,2016,1,41007
Sequoia,Pacific West ,2016,2,33815
Sequoia,Pacific West ,2016,3,59292
Sequoia,Pacific West ,2016,4,73518
Sequoia,Pacific West ,2016,5,127056
Sequoia,Pacific West ,2016,6,160327
Sequoia,Pacific West ,2016,7,221476
Sequoia,Pacific West ,2016,8,191657
Sequoia,Pacific West ,2016,9,150580
Sequoia,Pacific West ,2016,10,92679
Sequoia,Pacific West ,2016,11,57513
Sequoia,Pacific West ,2016,12,45768
Sequoia,Pacific West ,2017,1,28877
Sequoia,Pacific West ,2017,2,27306
Sequoia,Pacific West ,2017,3,58609
Sequoia,Pacific West ,2017,4,94141
Sequoia,Pacific West ,2017,5,131584
Sequoia,Pacific West ,2017,6,169618
Sequoia,Pacific West ,2017,7,232403
Sequoia,Pacific West ,2017,8,200337
Sequoia,Pacific West ,2017,9,147224
Sequoia,Pacific West ,2017,10,89252
Sequoia,Pacific West ,2017,11,58403
Sequoia,Pacific West ,2017,12,53502
Sequoia,Pacific West ,2018,1,39678
Sequoia,Pacific West ,2018,2,41244
Sequoia,Pacific West ,2018,3,65934
Sequoia,Pacific West ,2018,4,84169
Sequoia,Pacific West ,2018,5,131687
Sequoia,Pacific West ,2018,6,156039
Sequoia,Pacific West ,2018,7,193884
Sequoia,Pacific West ,2018,8,184413
Sequoia,Pacific West ,2018,9,135576
Sequoia,Pacific West ,2018,10,83442
Sequoia,Pacific West ,2018,11,54590
Sequoia,Pacific West ,2018,12,58938
Sequoia,Pacific West ,2019,1,36024
Sequoia,Pacific West ,2019,2,28737
Sequoia,Pacific West ,2019,3,63343
Sequoia,Pacific West ,2019,4,93054
Sequoia,Pacific West ,2019,5,119816
Sequoia,Pacific West ,2019,6,153882
Sequoia,Pacific West ,2019,7,193633
Sequoia,Pacific West ,2019,8,190139
Sequoia,Pacific West ,2019,9,144639
Sequoia,Pacific West ,2019,10,118187
Sequoia,Pacific West ,2019,11,59502
Sequoia,Pacific West ,2019,12,45097
Sequoia,Pacific West ,2020,1,46368
Sequoia,Pacific West ,2020,2,48821
Sequoia,Pacific West ,2020,3,16625
Sequoia,Pacific West ,2020,4,0
Sequoia,Pacific West ,2020,5,0
Sequoia,Pacific West ,2020,6,52901
Sequoia,Pacific West ,2020,7,194892
Sequoia,Pacific West ,2020,8,187702
Sequoia,Pacific West ,2020,9,88313
Sequoia,Pacific West ,2020,10,65370
Sequoia,Pacific West ,2020,11,66044
Sequoia,Pacific West ,2020,12,29050
Sequoia,Pacific West ,2021,1,65177
Sequoia,Pacific West ,2021,2,54162
Sequoia,Pacific West ,2021,3,79431
Sequoia,Pacific West ,2021,4,103101
Sequoia,Pacific West ,2021,5,134360
Sequoia,Pacific West ,2021,6,162201
Sequoia,Pacific West ,2021,7,182423
Sequoia,Pacific West ,2021,8,155567
Sequoia,Pacific West ,2021,9,50597
Sequoia,Pacific West ,2021,10,22545
Sequoia,Pacific West ,2021,11,25406
Sequoia,Pacific West ,2021,12,24578
Sequoia,Pacific West ,2022,1,32564
Sequoia,Pacific West ,2022,2,39182
Sequoia,Pacific West ,2022,3,58365
Sequoia,Pacific West ,2022,4,86412
Sequoia,Pacific West ,2022,5,121934
Sequoia,Pacific West ,2022,6,135869
Sequoia,Pacific West ,2022,7,188020
Sequoia,Pacific West ,2022,8,170284
Sequoia,Pacific West ,2022,9,127041
Sequoia,Pacific West ,2022,10,96663
Sequoia,Pacific West ,2022,11,55800
Sequoia,Pacific West ,2022,12,41064
Shenandoah,Northeast ,1979,1,24503
Shenandoah,Northeast ,1979,2,20437
Shenandoah,Northeast ,1979,3,67572
Shenandoah,Northeast ,1979,4,132350
Shenandoah,Northeast ,1979,5,147045
Shenandoah,Northeast ,1979,6,136996
Shenandoah,Northeast ,1979,7,185666
Shenandoah,Northeast ,1979,8,217006
Shenandoah,Northeast ,1979,9,167785
Shenandoah,Northeast ,1979,10,291735
Shenandoah,Northeast ,1979,11,93001
Shenandoah,Northeast ,1979,12,37355
Shenandoah,Northeast ,1980,1,22968
Shenandoah,Northeast ,1980,2,22352
Shenandoah,Northeast ,1980,3,49132
Shenandoah,Northeast ,1980,4,107118
Shenandoah,Northeast ,1980,5,170191
Shenandoah,Northeast ,1980,6,194184
Shenandoah,Northeast ,1980,7,247966
Shenandoah,Northeast ,1980,8,275449
Shenandoah,Northeast ,1980,9,182916
Shenandoah,Northeast ,1980,10,318121
Shenandoah,Northeast ,1980,11,85970
Shenandoah,Northeast ,1980,12,22861
Shenandoah,Northeast ,1981,1,29335
Shenandoah,Northeast ,1981,2,36964
Shenandoah,Northeast ,1981,3,61981
Shenandoah,Northeast ,1981,4,131713
Shenandoah,Northeast ,1981,5,178187
Shenandoah,Northeast ,1981,6,202230
Shenandoah,Northeast ,1981,7,255740
Shenandoah,Northeast ,1981,8,293574
Shenandoah,Northeast ,1981,9,186017
Shenandoah,Northeast ,1981,10,352936
Shenandoah,Northeast ,1981,11,67573
Shenandoah,Northeast ,1981,12,23296
Shenandoah,Northeast ,1982,1,13409
Shenandoah,Northeast ,1982,2,17181
Shenandoah,Northeast ,1982,3,49035
Shenandoah,Northeast ,1982,4,113050
Shenandoah,Northeast ,1982,5,187271
Shenandoah,Northeast ,1982,6,198058
Shenandoah,Northeast ,1982,7,251514
Shenandoah,Northeast ,1982,8,257985
Shenandoah,Northeast ,1982,9,209679
Shenandoah,Northeast ,1982,10,358818
Shenandoah,Northeast ,1982,11,68751
Shenandoah,Northeast ,1982,12,27221
Shenandoah,Northeast ,1983,1,27280
Shenandoah,Northeast ,1983,2,22633
Shenandoah,Northeast ,1983,3,60503
Shenandoah,Northeast ,1983,4,96859
Shenandoah,Northeast ,1983,5,171129
Shenandoah,Northeast ,1983,6,184854
Shenandoah,Northeast ,1983,7,288667
Shenandoah,Northeast ,1983,8,246938
Shenandoah,Northeast ,1983,9,200557
Shenandoah,Northeast ,1983,10,354062
Shenandoah,Northeast ,1983,11,92275
Shenandoah,Northeast ,1983,12,22621
Shenandoah,Northeast ,1984,1,23538
Shenandoah,Northeast ,1984,2,41150
Shenandoah,Northeast ,1984,3,60783
Shenandoah,Northeast ,1984,4,122678
Shenandoah,Northeast ,1984,5,185688
Shenandoah,Northeast ,1984,6,206444
Shenandoah,Northeast ,1984,7,257704
Shenandoah,Northeast ,1984,8,254988
Shenandoah,Northeast ,1984,9,208824
Shenandoah,Northeast ,1984,10,378194
Shenandoah,Northeast ,1984,11,90497
Shenandoah,Northeast ,1984,12,38819
Shenandoah,Northeast ,1985,1,17864
Shenandoah,Northeast ,1985,2,30458
Shenandoah,Northeast ,1985,3,73541
Shenandoah,Northeast ,1985,4,127050
Shenandoah,Northeast ,1985,5,184626
Shenandoah,Northeast ,1985,6,230790
Shenandoah,Northeast ,1985,7,267876
Shenandoah,Northeast ,1985,8,247359
Shenandoah,Northeast ,1985,9,245301
Shenandoah,Northeast ,1985,10,381497
Shenandoah,Northeast ,1985,11,90212
Shenandoah,Northeast ,1985,12,36511
Shenandoah,Northeast ,1986,1,32930
Shenandoah,Northeast ,1986,2,20997
Shenandoah,Northeast ,1986,3,79527
Shenandoah,Northeast ,1986,4,120365
Shenandoah,Northeast ,1986,5,189740
Shenandoah,Northeast ,1986,6,190786
Shenandoah,Northeast ,1986,7,262840
Shenandoah,Northeast ,1986,8,279679
Shenandoah,Northeast ,1986,9,188774
Shenandoah,Northeast ,1986,10,341440
Shenandoah,Northeast ,1986,11,95804
Shenandoah,Northeast ,1986,12,41103
Shenandoah,Northeast ,1987,1,26762
Shenandoah,Northeast ,1987,2,29916
Shenandoah,Northeast ,1987,3,64499
Shenandoah,Northeast ,1987,4,96103
Shenandoah,Northeast ,1987,5,187671
Shenandoah,Northeast ,1987,6,178897
Shenandoah,Northeast ,1987,7,241363
Shenandoah,Northeast ,1987,8,264940
Shenandoah,Northeast ,1987,9,150462
Shenandoah,Northeast ,1987,10,411659
Shenandoah,Northeast ,1987,11,81548
Shenandoah,Northeast ,1987,12,33907
Shenandoah,Northeast ,1988,1,32624
Shenandoah,Northeast ,1988,2,29494
Shenandoah,Northeast ,1988,3,65011
Shenandoah,Northeast ,1988,4,126421
Shenandoah,Northeast ,1988,5,190831
Shenandoah,Northeast ,1988,6,185082
Shenandoah,Northeast ,1988,7,264339
Shenandoah,Northeast ,1988,8,263625
Shenandoah,Northeast ,1988,9,218231
Shenandoah,Northeast ,1988,10,420713
Shenandoah,Northeast ,1988,11,91086
Shenandoah,Northeast ,1988,12,49698
Shenandoah,Northeast ,1989,1,42897
Shenandoah,Northeast ,1989,2,32313
Shenandoah,Northeast ,1989,3,80035
Shenandoah,Northeast ,1989,4,107011
Shenandoah,Northeast ,1989,5,180081
Shenandoah,Northeast ,1989,6,199961
Shenandoah,Northeast ,1989,7,275850
Shenandoah,Northeast ,1989,8,255576
Shenandoah,Northeast ,1989,9,199822
Shenandoah,Northeast ,1989,10,382677
Shenandoah,Northeast ,1989,11,89449
Shenandoah,Northeast ,1989,12,28145
Shenandoah,Northeast ,1990,1,33856
Shenandoah,Northeast ,1990,2,42354
Shenandoah,Northeast ,1990,3,73022
Shenandoah,Northeast ,1990,4,117648
Shenandoah,Northeast ,1990,5,146287
Shenandoah,Northeast ,1990,6,182619
Shenandoah,Northeast ,1990,7,233944
Shenandoah,Northeast ,1990,8,231214
Shenandoah,Northeast ,1990,9,216835
Shenandoah,Northeast ,1990,10,333463
Shenandoah,Northeast ,1990,11,126480
Shenandoah,Northeast ,1990,12,34058
Shenandoah,Northeast ,1991,1,31529
Shenandoah,Northeast ,1991,2,51095
Shenandoah,Northeast ,1991,3,86509
Shenandoah,Northeast ,1991,4,112182
Shenandoah,Northeast ,1991,5,190306
Shenandoah,Northeast ,1991,6,195592
Shenandoah,Northeast ,1991,7,257898
Shenandoah,Northeast ,1991,8,291397
Shenandoah,Northeast ,1991,9,218180
Shenandoah,Northeast ,1991,10,381661
Shenandoah,Northeast ,1991,11,89303
Shenandoah,Northeast ,1991,12,33834
Shenandoah,Northeast ,1992,1,32946
Shenandoah,Northeast ,1992,2,39282
Shenandoah,Northeast ,1992,3,66805
Shenandoah,Northeast ,1992,4,137433
Shenandoah,Northeast ,1992,5,155561
Shenandoah,Northeast ,1992,6,197999
Shenandoah,Northeast ,1992,7,282037
Shenandoah,Northeast ,1992,8,197603
Shenandoah,Northeast ,1992,9,184121
Shenandoah,Northeast ,1992,10,395980
Shenandoah,Northeast ,1992,11,102401
Shenandoah,Northeast ,1992,12,30025
Shenandoah,Northeast ,1993,1,38942
Shenandoah,Northeast ,1993,2,25330
Shenandoah,Northeast ,1993,3,41559
Shenandoah,Northeast ,1993,4,172176
Shenandoah,Northeast ,1993,5,177205
Shenandoah,Northeast ,1993,6,185276
Shenandoah,Northeast ,1993,7,307932
Shenandoah,Northeast ,1993,8,292616
Shenandoah,Northeast ,1993,9,199595
Shenandoah,Northeast ,1993,10,381260
Shenandoah,Northeast ,1993,11,105255
Shenandoah,Northeast ,1993,12,24220
Shenandoah,Northeast ,1994,1,13792
Shenandoah,Northeast ,1994,2,25220
Shenandoah,Northeast ,1994,3,61505
Shenandoah,Northeast ,1994,4,167326
Shenandoah,Northeast ,1994,5,173744
Shenandoah,Northeast ,1994,6,181290
Shenandoah,Northeast ,1994,7,262617
Shenandoah,Northeast ,1994,8,264822
Shenandoah,Northeast ,1994,9,216026
Shenandoah,Northeast ,1994,10,409900
Shenandoah,Northeast ,1994,11,109372
Shenandoah,Northeast ,1994,12,41269
Shenandoah,Northeast ,1995,1,26693
Shenandoah,Northeast ,1995,2,31145
Shenandoah,Northeast ,1995,3,79367
Shenandoah,Northeast ,1995,4,149234
Shenandoah,Northeast ,1995,5,145863
Shenandoah,Northeast ,1995,6,201137
Shenandoah,Northeast ,1995,7,268003
Shenandoah,Northeast ,1995,8,253291
Shenandoah,Northeast ,1995,9,193784
Shenandoah,Northeast ,1995,10,293109
Shenandoah,Northeast ,1995,11,94778
Shenandoah,Northeast ,1995,12,21390
Shenandoah,Northeast ,1996,1,11109
Shenandoah,Northeast ,1996,2,24167
Shenandoah,Northeast ,1996,3,65262
Shenandoah,Northeast ,1996,4,118566
Shenandoah,Northeast ,1996,5,140916
Shenandoah,Northeast ,1996,6,187366
Shenandoah,Northeast ,1996,7,245265
Shenandoah,Northeast ,1996,8,237536
Shenandoah,Northeast ,1996,9,117518
Shenandoah,Northeast ,1996,10,308790
Shenandoah,Northeast ,1996,11,80667
Shenandoah,Northeast ,1996,12,33857
Shenandoah,Northeast ,1997,1,21177
Shenandoah,Northeast ,1997,2,38070
Shenandoah,Northeast ,1997,3,73063
Shenandoah,Northeast ,1997,4,102548
Shenandoah,Northeast ,1997,5,146407
Shenandoah,Northeast ,1997,6,162372
Shenandoah,Northeast ,1997,7,220690
Shenandoah,Northeast ,1997,8,263672
Shenandoah,Northeast ,1997,9,155429
Shenandoah,Northeast ,1997,10,261344
Shenandoah,Northeast ,1997,11,108985
Shenandoah,Northeast ,1997,12,34033
Shenandoah,Northeast ,1998,1,22879
Shenandoah,Northeast ,1998,2,12937
Shenandoah,Northeast ,1998,3,27762
Shenandoah,Northeast ,1998,4,94723
Shenandoah,Northeast ,1998,5,153940
Shenandoah,Northeast ,1998,6,143583
Shenandoah,Northeast ,1998,7,199104
Shenandoah,Northeast ,1998,8,222371
Shenandoah,Northeast ,1998,9,161099
Shenandoah,Northeast ,1998,10,300207
Shenandoah,Northeast ,1998,11,107417
Shenandoah,Northeast ,1998,12,27078
Shenandoah,Northeast ,1999,1,13782
Shenandoah,Northeast ,1999,2,31557
Shenandoah,Northeast ,1999,3,41025
Shenandoah,Northeast ,1999,4,94767
Shenandoah,Northeast ,1999,5,145280
Shenandoah,Northeast ,1999,6,134151
Shenandoah,Northeast ,1999,7,176878
Shenandoah,Northeast ,1999,8,169716
Shenandoah,Northeast ,1999,9,128884
Shenandoah,Northeast ,1999,10,286995
Shenandoah,Northeast ,1999,11,89425
Shenandoah,Northeast ,1999,12,26826
Shenandoah,Northeast ,2000,1,24257
Shenandoah,Northeast ,2000,2,31041
Shenandoah,Northeast ,2000,3,58479
Shenandoah,Northeast ,2000,4,95310
Shenandoah,Northeast ,2000,5,122358
Shenandoah,Northeast ,2000,6,133186
Shenandoah,Northeast ,2000,7,178581
Shenandoah,Northeast ,2000,8,167900
Shenandoah,Northeast ,2000,9,148990
Shenandoah,Northeast ,2000,10,346913
Shenandoah,Northeast ,2000,11,90044
Shenandoah,Northeast ,2000,12,22520
Shenandoah,Northeast ,2001,1,16916
Shenandoah,Northeast ,2001,2,27839
Shenandoah,Northeast ,2001,3,41798
Shenandoah,Northeast ,2001,4,106794
Shenandoah,Northeast ,2001,5,131271
Shenandoah,Northeast ,2001,6,155811
Shenandoah,Northeast ,2001,7,213461
Shenandoah,Northeast ,2001,8,182031
Shenandoah,Northeast ,2001,9,179341
Shenandoah,Northeast ,2001,10,303514
Shenandoah,Northeast ,2001,11,99177
Shenandoah,Northeast ,2001,12,40608
Shenandoah,Northeast ,2002,1,26668
Shenandoah,Northeast ,2002,2,32594
Shenandoah,Northeast ,2002,3,56411
Shenandoah,Northeast ,2002,4,89073
Shenandoah,Northeast ,2002,5,135704
Shenandoah,Northeast ,2002,6,164106
Shenandoah,Northeast ,2002,7,224404
Shenandoah,Northeast ,2002,8,195518
Shenandoah,Northeast ,2002,9,143243
Shenandoah,Northeast ,2002,10,193166
Shenandoah,Northeast ,2002,11,112214
Shenandoah,Northeast ,2002,12,16143
Shenandoah,Northeast ,2003,1,14899
Shenandoah,Northeast ,2003,2,5115
Shenandoah,Northeast ,2003,3,42356
Shenandoah,Northeast ,2003,4,83405
Shenandoah,Northeast ,2003,5,97130
Shenandoah,Northeast ,2003,6,126203
Shenandoah,Northeast ,2003,7,177960
Shenandoah,Northeast ,2003,8,176502
Shenandoah,Northeast ,2003,9,82865
Shenandoah,Northeast ,2003,10,245792
Shenandoah,Northeast ,2003,11,94173
Shenandoah,Northeast ,2003,12,17550
Shenandoah,Northeast ,2004,1,14864
Shenandoah,Northeast ,2004,2,23956
Shenandoah,Northeast ,2004,3,41044
Shenandoah,Northeast ,2004,4,96523
Shenandoah,Northeast ,2004,5,157617
Shenandoah,Northeast ,2004,6,143049
Shenandoah,Northeast ,2004,7,167700
Shenandoah,Northeast ,2004,8,171220
Shenandoah,Northeast ,2004,9,117324
Shenandoah,Northeast ,2004,10,240216
Shenandoah,Northeast ,2004,11,66531
Shenandoah,Northeast ,2004,12,20956
Shenandoah,Northeast ,2005,1,16573
Shenandoah,Northeast ,2005,2,18263
Shenandoah,Northeast ,2005,3,33382
Shenandoah,Northeast ,2005,4,64318
Shenandoah,Northeast ,2005,5,124297
Shenandoah,Northeast ,2005,6,131690
Shenandoah,Northeast ,2005,7,165894
Shenandoah,Northeast ,2005,8,145323
Shenandoah,Northeast ,2005,9,113659
Shenandoah,Northeast ,2005,10,161907
Shenandoah,Northeast ,2005,11,115249
Shenandoah,Northeast ,2005,12,4357
Shenandoah,Northeast ,2006,1,16328
Shenandoah,Northeast ,2006,2,14081
Shenandoah,Northeast ,2006,3,39156
Shenandoah,Northeast ,2006,4,78772
Shenandoah,Northeast ,2006,5,103065
Shenandoah,Northeast ,2006,6,109042
Shenandoah,Northeast ,2006,7,151457
Shenandoah,Northeast ,2006,8,137773
Shenandoah,Northeast ,2006,9,109449
Shenandoah,Northeast ,2006,10,233542
Shenandoah,Northeast ,2006,11,66421
Shenandoah,Northeast ,2006,12,17064
Shenandoah,Northeast ,2007,1,13113
Shenandoah,Northeast ,2007,2,9149
Shenandoah,Northeast ,2007,3,33699
Shenandoah,Northeast ,2007,4,67532
Shenandoah,Northeast ,2007,5,115809
Shenandoah,Northeast ,2007,6,125902
Shenandoah,Northeast ,2007,7,158668
Shenandoah,Northeast ,2007,8,135534
Shenandoah,Northeast ,2007,9,137702
Shenandoah,Northeast ,2007,10,206362
Shenandoah,Northeast ,2007,11,88971
Shenandoah,Northeast ,2007,12,14786
Shenandoah,Northeast ,2008,1,15983
Shenandoah,Northeast ,2008,2,14836
Shenandoah,Northeast ,2008,3,43857
Shenandoah,Northeast ,2008,4,56576
Shenandoah,Northeast ,2008,5,110812
Shenandoah,Northeast ,2008,6,121783
Shenandoah,Northeast ,2008,7,136795
Shenandoah,Northeast ,2008,8,159553
Shenandoah,Northeast ,2008,9,87459
Shenandoah,Northeast ,2008,10,220661
Shenandoah,Northeast ,2008,11,90168
Shenandoah,Northeast ,2008,12,17395
Shenandoah,Northeast ,2009,1,15414
Shenandoah,Northeast ,2009,2,20070
Shenandoah,Northeast ,2009,3,30970
Shenandoah,Northeast ,2009,4,77195
Shenandoah,Northeast ,2009,5,111110
Shenandoah,Northeast ,2009,6,121161
Shenandoah,Northeast ,2009,7,163916
Shenandoah,Northeast ,2009,8,160076
Shenandoah,Northeast ,2009,9,124997
Shenandoah,Northeast ,2009,10,217307
Shenandoah,Northeast ,2009,11,74013
Shenandoah,Northeast ,2009,12,4752
Shenandoah,Northeast ,2010,1,3576
Shenandoah,Northeast ,2010,2,1144
Shenandoah,Northeast ,2010,3,33230
Shenandoah,Northeast ,2010,4,94931
Shenandoah,Northeast ,2010,5,119576
Shenandoah,Northeast ,2010,6,127861
Shenandoah,Northeast ,2010,7,175626
Shenandoah,Northeast ,2010,8,163613
Shenandoah,Northeast ,2010,9,150140
Shenandoah,Northeast ,2010,10,281998
Shenandoah,Northeast ,2010,11,89312
Shenandoah,Northeast ,2010,12,12379
Shenandoah,Northeast ,2011,1,13019
Shenandoah,Northeast ,2011,2,18224
Shenandoah,Northeast ,2011,3,36600
Shenandoah,Northeast ,2011,4,91337
Shenandoah,Northeast ,2011,5,126032
Shenandoah,Northeast ,2011,6,137580
Shenandoah,Northeast ,2011,7,178786
Shenandoah,Northeast ,2011,8,146070
Shenandoah,Northeast ,2011,9,112131
Shenandoah,Northeast ,2011,10,238482
Shenandoah,Northeast ,2011,11,89114
Shenandoah,Northeast ,2011,12,22508
Shenandoah,Northeast ,2012,1,18017
Shenandoah,Northeast ,2012,2,15954
Shenandoah,Northeast ,2012,3,46454
Shenandoah,Northeast ,2012,4,94770
Shenandoah,Northeast ,2012,5,127124
Shenandoah,Northeast ,2012,6,142242
Shenandoah,Northeast ,2012,7,147518
Shenandoah,Northeast ,2012,8,149992
Shenandoah,Northeast ,2012,9,140267
Shenandoah,Northeast ,2012,10,235180
Shenandoah,Northeast ,2012,11,74648
Shenandoah,Northeast ,2012,12,18034
Shenandoah,Northeast ,2013,1,13786
Shenandoah,Northeast ,2013,2,9620
Shenandoah,Northeast ,2013,3,30481
Shenandoah,Northeast ,2013,4,101796
Shenandoah,Northeast ,2013,5,147819
Shenandoah,Northeast ,2013,6,136277
Shenandoah,Northeast ,2013,7,159170
Shenandoah,Northeast ,2013,8,168796
Shenandoah,Northeast ,2013,9,139508
Shenandoah,Northeast ,2013,10,112754
Shenandoah,Northeast ,2013,11,98409
Shenandoah,Northeast ,2013,12,18089
Shenandoah,Northeast ,2014,1,8052
Shenandoah,Northeast ,2014,2,10115
Shenandoah,Northeast ,2014,3,29951
Shenandoah,Northeast ,2014,4,91203
Shenandoah,Northeast ,2014,5,141445
Shenandoah,Northeast ,2014,6,142300
Shenandoah,Northeast ,2014,7,172792
Shenandoah,Northeast ,2014,8,180685
Shenandoah,Northeast ,2014,9,130281
Shenandoah,Northeast ,2014,10,252800
Shenandoah,Northeast ,2014,11,74015
Shenandoah,Northeast ,2014,12,21682
Shenandoah,Northeast ,2015,1,11278
Shenandoah,Northeast ,2015,2,9610
Shenandoah,Northeast ,2015,3,33194
Shenandoah,Northeast ,2015,4,88978
Shenandoah,Northeast ,2015,5,155018
Shenandoah,Northeast ,2015,6,138916
Shenandoah,Northeast ,2015,7,169303
Shenandoah,Northeast ,2015,8,194768
Shenandoah,Northeast ,2015,9,140852
Shenandoah,Northeast ,2015,10,257854
Shenandoah,Northeast ,2015,11,86953
Shenandoah,Northeast ,2015,12,35149
Shenandoah,Northeast ,2016,1,16626
Shenandoah,Northeast ,2016,2,20687
Shenandoah,Northeast ,2016,3,56390
Shenandoah,Northeast ,2016,4,93020
Shenandoah,Northeast ,2016,5,137816
Shenandoah,Northeast ,2016,6,158017
Shenandoah,Northeast ,2016,7,195953
Shenandoah,Northeast ,2016,8,176133
Shenandoah,Northeast ,2016,9,147462
Shenandoah,Northeast ,2016,10,263082
Shenandoah,Northeast ,2016,11,142558
Shenandoah,Northeast ,2016,12,29597
Shenandoah,Northeast ,2017,1,19961
Shenandoah,Northeast ,2017,2,43927
Shenandoah,Northeast ,2017,3,44352
Shenandoah,Northeast ,2017,4,122666
Shenandoah,Northeast ,2017,5,136232
Shenandoah,Northeast ,2017,6,163193
Shenandoah,Northeast ,2017,7,199031
Shenandoah,Northeast ,2017,8,187626
Shenandoah,Northeast ,2017,9,156788
Shenandoah,Northeast ,2017,10,244484
Shenandoah,Northeast ,2017,11,114778
Shenandoah,Northeast ,2017,12,25836
Shenandoah,Northeast ,2018,1,23798
Shenandoah,Northeast ,2018,2,19335
Shenandoah,Northeast ,2018,3,46587
Shenandoah,Northeast ,2018,4,83868
Shenandoah,Northeast ,2018,5,132856
Shenandoah,Northeast ,2018,6,149418
Shenandoah,Northeast ,2018,7,178769
Shenandoah,Northeast ,2018,8,175955
Shenandoah,Northeast ,2018,9,109786
Shenandoah,Northeast ,2018,10,202362
Shenandoah,Northeast ,2018,11,119320
Shenandoah,Northeast ,2018,12,22826
Shenandoah,Northeast ,2019,1,20245
Shenandoah,Northeast ,2019,2,10264
Shenandoah,Northeast ,2019,3,38601
Shenandoah,Northeast ,2019,4,102672
Shenandoah,Northeast ,2019,5,150297
Shenandoah,Northeast ,2019,6,170492
Shenandoah,Northeast ,2019,7,167335
Shenandoah,Northeast ,2019,8,195579
Shenandoah,Northeast ,2019,9,176271
Shenandoah,Northeast ,2019,10,236554
Shenandoah,Northeast ,2019,11,127014
Shenandoah,Northeast ,2019,12,30183
Shenandoah,Northeast ,2020,1,27236
Shenandoah,Northeast ,2020,2,35473
Shenandoah,Northeast ,2020,3,133333
Shenandoah,Northeast ,2020,4,11514
Shenandoah,Northeast ,2020,5,46903
Shenandoah,Northeast ,2020,6,180311
Shenandoah,Northeast ,2020,7,244677
Shenandoah,Northeast ,2020,8,222592
Shenandoah,Northeast ,2020,9,202100
Shenandoah,Northeast ,2020,10,365398
Shenandoah,Northeast ,2020,11,152674
Shenandoah,Northeast ,2020,12,44054
Shenandoah,Northeast ,2021,1,37588
Shenandoah,Northeast ,2021,2,9991
Shenandoah,Northeast ,2021,3,76682
Shenandoah,Northeast ,2021,4,117830
Shenandoah,Northeast ,2021,5,152924
Shenandoah,Northeast ,2021,6,162890
Shenandoah,Northeast ,2021,7,198114
Shenandoah,Northeast ,2021,8,165056
Shenandoah,Northeast ,2021,9,161016
Shenandoah,Northeast ,2021,10,295326
Shenandoah,Northeast ,2021,11,168956
Shenandoah,Northeast ,2021,12,45939
Shenandoah,Northeast ,2022,1,13592
Shenandoah,Northeast ,2022,2,34383
Shenandoah,Northeast ,2022,3,56623
Shenandoah,Northeast ,2022,4,115883
Shenandoah,Northeast ,2022,5,135836
Shenandoah,Northeast ,2022,6,165442
Shenandoah,Northeast ,2022,7,184485
Shenandoah,Northeast ,2022,8,164375
Shenandoah,Northeast ,2022,9,145704
Shenandoah,Northeast ,2022,10,298672
Shenandoah,Northeast ,2022,11,114473
Shenandoah,Northeast ,2022,12,19832
Theodore Roosevelt,Midwest ,1979,1,7026
Theodore Roosevelt,Midwest ,1979,2,8307
Theodore Roosevelt,Midwest ,1979,3,14431
Theodore Roosevelt,Midwest ,1979,4,19693
Theodore Roosevelt,Midwest ,1979,5,42398
Theodore Roosevelt,Midwest ,1979,6,89578
Theodore Roosevelt,Midwest ,1979,7,136276
Theodore Roosevelt,Midwest ,1979,8,137471
Theodore Roosevelt,Midwest ,1979,9,67893
Theodore Roosevelt,Midwest ,1979,10,38062
Theodore Roosevelt,Midwest ,1979,11,18175
Theodore Roosevelt,Midwest ,1979,12,12336
Theodore Roosevelt,Midwest ,1980,1,7163
